0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 0.0 0.0
1.6500000000000001 0.0 0.0
1.75 0.0 0.0
1.85 0.0 0.0
1.9500000000000002 0.0 0.0
2.0500000000000003 0.0 0.0
2.15 0.0 0.0
2.25 0.0048269666622541485 1.272410326882213e-5
2.35 0.12611142260650327 0.0003753610464302522
2.45 1.0676621759581175 0.003712257128678858
2.5500000000000003 2.785733136506082 0.013143998676693263
2.6500000000000004 3.271981803016704 0.02510783677520328
2.75 2.4284354400674233 0.03467000038172309
2.85 1.6419891702709817 0.041614179740682766
2.95 1.275616527006386 0.047394103650545236
3.0500000000000003 1.1151927344338037 0.05279548548816027
3.1500000000000004 1.0867707898334353 0.05840999605552803
3.25 0.9844856687171682 0.06382410199641182
3.35 0.8618067282315929 0.0688596658650481
3.45 0.634454821962726 0.07279141377511415
3.5500000000000003 0.5371618549881106 0.07631599038057792
3.6500000000000004 0.5406942345757827 0.08006641981906322
3.75 0.5561251375180133 0.08413813286508631
3.85 0.647561674584188 0.08913552442391634
3.95 0.7126968326818316 0.09492499141123034
4.05 0.7755314993621815 0.10154788716265216
4.15 0.8549695803906213 0.1092141593821176
4.25 0.9288668499936003 0.11794925627616396
4.3500000000000005 0.9880401982336645 0.12768319527681282
4.45 1.0703278583872806 0.13871817383669877
4.55 1.1548362306608957 0.15116552785942405
4.65 1.15882525968139 0.164210914735784
4.75 1.1481891123595653 0.17769846420073548
4.8500000000000005 1.1454880263370226 0.19172678805461196
4.95 1.1163818149081446 0.20596824063824112
5.050000000000001 1.1092638781412136 0.22069639017190268
5.15 1.0675267178607992 0.2354372638088332
5.25 1.0436516020894544 0.2504135333562367
5.3500000000000005 1.0605037441569065 0.2662168696161139
5.45 1.04848029258043 0.2824305582064104
5.550000000000001 1.0302794962031523 0.2989528063009758
5.65 0.996429916622452 0.31551322670534787
5.75 1.0066107564957203 0.3328402743316665
5.8500000000000005 0.989988319031867 0.3504790624880709
5.95 0.9754585646011888 0.3684582204069171
6.050000000000001 0.981205043982077 0.3871562901604509
6.15 0.9889728114854145 0.40663053021338375
6.25 0.9879242568805572 0.42672188927485344
6.3500000000000005 1.003270376649624 0.4477834612105712
6.45 1.0022168885585043 0.4694907813871819
6.550000000000001 0.9983384768733583 0.4917897723657927
6.65 1.0159303126708312 0.5151798551997046
6.75 1.0101905599826129 0.539142522680714
6.8500000000000005 1.0126842841770365 0.5638813604611219
6.95 1.0282787216918734 0.5897399193291851
7.050000000000001 1.0199676597917933 0.6161328905345398
7.15 0.9935493528457551 0.6425767581529694
7.25 0.9922528046270059 0.6697299945286355
7.3500000000000005 0.9902061063349983 0.6975798755582698
7.45 0.9876908397933698 0.7261200391902383
7.550000000000001 0.9972872726317985 0.7557163033935184
7.65 0.9982172968561901 0.7861300912318202
7.75 0.9680456326296941 0.8164007329083482
7.8500000000000005 0.9847871011949353 0.8479946813248339
7.95 1.0098592902824823 0.8812236770113628
8.05 0.9849257755797619 0.9144526726978918
8.15 0.9895126023251546 0.9486709674135717
8.25 1.002655876860258 0.9841998447659401
8.35 1.0201475119799877 1.021230166304029
8.450000000000001 1.007611827045623 1.0586867453016253
8.55 0.9922039507447546 1.0964487027776721
8.65 1.0156973697290623 1.1360143018920743
8.75 1.0288458046133555 1.1770240867274875
8.85 1.0141519202401656 1.21837742235116
8.950000000000001 1.026322713924894 1.2611781247216602
9.05 1.0207016951795649 1.3047009199526667
9.15 1.0115038650028 1.348789937779136
9.25 1.007390377615152 1.393664668982453
9.35 1.0058065020993912 1.4394428115178575
9.450000000000001 1.005842623024817 1.4862070720565963
9.55 1.0041827931499339 1.5338874680306906
9.65 1.0062465722197131 1.582671679963354
9.75 0.9957384487584009 1.6319521319235013
9.850000000000001 1.004466190619323 1.68268949370793
9.950000000000001 0.9936350122506106 1.7339040093649378
10.05 0.9961006684529272 1.7862827804710448
